,gender_male,age_at_release,gang_affiliated,supervision_risk_score_first,education_level,dependents,prison_years,prior_arrest_episodes_felony,prior_arrest_episodes_misd,prior_arrest_episodes_violent,prior_arrest_episodes_property,prior_arrest_episodes_drug,prior_arrest_episodes_ppviolationcharges,prior_arrest_episodes_dvcharges,prior_arrest_episodes_guncharges,condition_mh_sa,condition_cog_ed,condition_other,violations_electronicmonitoring,violations_instruction,violations_failtoreport,violations_movewithoutpermission,delinquency_reports,program_attendances,residence_changes,avg_days_per_drugtest,drugtests_thc_positive,drugtests_cocaine_positive,drugtests_meth_positive,drugtests_other_positive,percent_days_employed,recidivism_within_3years
147,0,38-42,0,3.0,high school diploma,0,less than 1 year,10,3,1,5,0,5,0,0,1,0,1,0,0,0,0,0,0,1,13.3902439,0.0,0.0,0.0,0.0,0.0,1
148,1,28-32,0,7.0,high school diploma,1,more than 3 years,10,6,0,0,5,4,0,1,0,0,0,0,0,0,0,0,7,2,75.90909091,0.0,0.0,0.0,0.0,1.0,0
149,1,28-32,0,6.0,less than hs diploma,3,more than 3 years,6,6,2,2,3,5,0,1,1,0,1,1,0,0,1,4,7,3,35.75,0.0,0.0,0.0,0.0,0.713286713,1
152,1,48 or older,0,2.0,less than hs diploma,0,more than 3 years,10,6,2,5,1,5,0,0,1,1,0,1,0,1,1,3,0,0,17.3,0.050000001,0.0,0.0,0.0,0.329479769,0
153,1,48 or older,0,6.0,high school diploma,3,greater than 2 to 3 years,10,6,2,5,2,5,1,0,1,1,1,0,0,0,0,0,1,2,231.0,0.0,0.0,0.0,0.333333343,0.0,1
154,1,38-42,1,5.0,high school diploma,3,less than 1 year,7,6,3,2,2,5,1,1,0,1,0,0,1,1,0,0,10,0,70.2,0.200000003,0.400000006,0.0,0.0,0.555555556,1
155,1,33-37,0,5.0,high school diploma,3,less than 1 year,8,6,3,3,3,5,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
156,1,48 or older,0,7.0,less than hs diploma,3,1-2 years,10,6,2,3,0,5,0,0,0,0,0,0,0,0,0,0,0,1,246.4,0.0,0.0,0.0,0.0,0.995941558,0
157,1,48 or older,0,3.0,high school diploma,3,greater than 2 to 3 years,10,6,3,5,2,5,0,0,1,1,0,0,1,1,1,1,10,0,208.75,0.0,0.0,0.0,0.0,1.0,1
158,1,33-37,1,8.0,less than hs diploma,1,more than 3 years,7,1,2,1,1,2,1,1,1,1,1,0,0,0,0,0,10,0,34.37931034,0.068965517,0.0,0.0,0.0,0.037111334,1
159,1,38-42,1,2.0,high school diploma,2,less than 1 year,8,6,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1
160,1,43-47,0,6.0,high school diploma,0,1-2 years,10,5,3,3,3,5,0,0,1,1,1,0,0,0,0,0,0,0,170.75,0.0,0.0,0.0,0.0,0.0,1
161,1,43-47,0,2.0,at least some college,3,less than 1 year,3,6,2,0,4,1,0,1,1,0,0,0,0,0,0,0,1,0,7.375,0.0,0.0,0.0,0.0,0.406779661,0
162,1,48 or older,0,10.0,at least some college,1,more than 3 years,10,0,0,5,1,4,0,0,1,0,0,0,0,0,0,0,10,0,7.4,0.0,0.022222223,0.0,0.0,0.384384384,1
163,0,33-37,0,3.0,at least some college,2,less than 1 year,10,6,0,5,2,4,0,0,1,0,0,0,1,1,1,4,10,0,17.86363636,0.0,0.045454547,0.0,0.0,0.544529262,1
164,1,28-32,1,10.0,high school diploma,0,1-2 years,10,3,0,5,0,1,0,1,0,0,0,0,1,0,0,2,2,1,36.33333333,0.111111112,0.0,0.0,0.0,0.180428135,1
165,1,43-47,0,6.0,high school diploma,2,1-2 years,10,6,0,2,5,5,0,1,1,1,1,0,0,0,0,4,1,0,119.0,0.142857149,0.0,0.142857149,0.0,0.0,1
166,1,33-37,1,6.0,high school diploma,3,1-2 years,8,6,2,0,3,5,0,1,0,0,1,1,1,0,0,4,6,1,141.1666667,0.0,0.0,0.0,0.0,0.309327037,1
167,1,48 or older,0,2.0,high school diploma,2,less than 1 year,4,6,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,47.7,0.0,0.0,0.0,0.0,0.0,1
168,1,28-32,0,5.0,high school diploma,0,less than 1 year,5,6,1,2,0,5,0,0,0,0,1,0,0,0,0,0,7,0,35.46153846,0.07692308,0.0,0.0,0.15384616,0.472885033,1
169,1,48 or older,0,8.0,less than hs diploma,0,more than 3 years,10,3,3,5,1,3,0,1,0,0,0,1,1,0,0,0,1,3,15.22222222,0.0,0.0,0.0,0.0,0.839416058,1
170,1,38-42,0,5.0,high school diploma,3,less than 1 year,9,6,1,4,5,3,1,1,0,0,0,0,0,0,0,0,0,1,62.14285714,0.0,0.0,0.0,0.0,1.0,1
171,1,38-42,0,4.0,at least some college,1,less than 1 year,7,5,1,2,3,5,0,0,1,0,0,0,0,0,0,0,0,0,62.8,0.0,0.0,0.0,0.0,0.0,1
172,1,28-32,0,6.0,less than hs diploma,0,more than 3 years,9,6,2,5,0,5,1,0,1,0,1,1,1,0,0,4,5,3,101.375,0.125,0.0,0.0,0.0,0.950678175,1
173,1,38-42,0,4.0,high school diploma,0,1-2 years,4,6,3,0,1,4,1,0,1,1,1,0,0,0,0,0,6,0,32.83333333,0.0,0.0,0.0,0.0,0.0,1
174,1,48 or older,0,6.0,high school diploma,3,greater than 2 to 3 years,8,6,2,5,1,5,0,0,0,1,0,0,0,0,0,0,2,1,17.97183099,0.0,0.0,0.0,0.0,0.145768025,0
176,1,38-42,1,5.0,less than hs diploma,3,greater than 2 to 3 years,10,6,3,5,2,5,0,1,1,1,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,1.0,1
177,1,23-27,1,6.0,less than hs diploma,0,more than 3 years,2,1,0,1,1,1,0,0,0,1,0,0,0,0,0,3,0,3,0.0,0.0,0.0,0.0,0.0,0.0,1
178,1,38-42,0,9.0,less than hs diploma,2,greater than 2 to 3 years,8,6,2,5,3,3,1,1,1,1,0,0,0,0,0,3,6,1,92.6,0.0,0.0,0.0,0.0,0.792656587,0
179,1,43-47,0,3.0,less than hs diploma,0,less than 1 year,10,6,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,169.5,0.0,0.0,0.0,0.0,0.755162242,1
180,1,28-32,1,6.0,high school diploma,1,1-2 years,6,5,1,2,3,5,0,0,1,1,1,0,0,0,0,2,0,0,55.0,0.5,0.0,0.5,0.0,1.0,1
181,1,48 or older,0,4.0,high school diploma,0,1-2 years,10,6,2,5,1,5,0,0,1,0,0,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1
182,1,28-32,0,8.0,at least some college,1,1-2 years,8,6,1,0,5,4,1,0,1,0,1,0,0,0,0,4,0,0,115.7142857,0.0,0.0,0.0,0.0,0.0,0
183,1,28-32,0,5.0,high school diploma,2,greater than 2 to 3 years,6,6,3,3,3,5,1,1,1,1,1,1,0,0,0,0,10,2,22.23076923,0.0,0.0,0.0,0.0,1.0,1
184,1,33-37,0,4.0,high school diploma,0,less than 1 year,10,6,3,0,3,5,0,0,0,0,1,0,1,0,0,0,2,0,81.5,0.0,0.0,0.0,0.0,0.0,1
185,1,33-37,0,9.0,less than hs diploma,0,more than 3 years,10,6,0,0,5,5,0,1,0,0,0,0,0,1,0,0,9,2,173.7777778,0.222222224,0.0,0.0,0.0,0.425191816,1
186,1,33-37,0,7.0,at least some college,2,less than 1 year,4,5,1,2,0,4,0,0,1,0,1,0,0,0,0,0,10,2,30.5,0.083333336,0.0,0.0,0.0,1.0,1
187,0,28-32,0,10.0,high school diploma,1,less than 1 year,10,3,0,3,3,5,0,1,1,1,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,1.0,1
188,1,33-37,1,7.0,high school diploma,3,less than 1 year,10,6,1,5,5,5,1,1,1,0,0,0,0,0,0,0,6,1,19.0,0.100000001,0.0,0.0,0.0,1.0,0
189,1,38-42,0,8.0,high school diploma,2,1-2 years,9,6,0,1,5,4,0,1,1,0,0,0,0,1,0,0,0,0,83.33333333,0.0,0.0,0.0,0.0,1.0,1
190,1,28-32,0,6.0,high school diploma,3,1-2 years,10,6,1,5,1,5,0,0,1,1,1,1,1,1,1,4,1,2,0.0,0.0,0.0,0.0,0.0,0.0,1
191,1,38-42,0,6.0,less than hs diploma,3,more than 3 years,10,6,3,5,1,5,0,0,0,0,0,1,1,0,1,0,0,0,96.0,0.0,0.0,0.0,0.0,0.0,1
192,1,33-37,0,6.0,less than hs diploma,3,more than 3 years,8,3,1,1,5,4,1,0,1,0,0,0,0,0,0,0,6,2,137.2,0.0,0.0,0.0,0.0,0.0,1
193,1,48 or older,0,5.0,less than hs diploma,1,greater than 2 to 3 years,10,6,1,5,1,5,1,0,1,1,1,0,0,0,0,0,6,1,0.0,0.0,0.0,0.0,0.0,1.0,0
194,1,33-37,0,4.0,high school diploma,3,greater than 2 to 3 years,3,6,1,0,0,5,0,0,0,0,1,0,0,0,0,0,0,1,22.5,0.0,0.0,0.0,0.0,0.762962963,1
195,0,43-47,0,5.0,high school diploma,2,less than 1 year,0,6,0,4,0,2,0,0,1,0,0,0,0,0,0,0,5,0,86.33333333,0.0,0.0,0.0,0.0,0.459459459,0
196,1,33-37,0,6.0,high school diploma,2,1-2 years,7,2,0,3,3,2,1,0,1,1,1,0,0,0,0,3,0,2,46.33333333,0.0,0.0,0.0,0.0,0.352517986,1
197,0,38-42,0,4.0,high school diploma,0,more than 3 years,6,6,0,3,4,5,0,0,1,1,0,0,0,0,1,1,10,3,37.78571429,0.0,0.0,0.0,0.0,0.224952741,0
198,0,43-47,0,5.0,at least some college,0,more than 3 years,9,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.768055556,0
199,1,23-27,1,5.0,less than hs diploma,2,less than 1 year,5,2,2,0,3,3,1,0,1,1,0,0,0,0,0,0,0,0,17.66666667,0.0,0.0,0.0,0.0,1.0,1
200,0,43-47,0,6.0,less than hs diploma,3,less than 1 year,8,6,0,3,5,5,0,0,1,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
201,1,33-37,0,10.0,high school diploma,3,greater than 2 to 3 years,10,4,2,3,5,5,0,1,1,1,0,0,0,0,0,4,3,2,182.8571429,0.142857149,0.0,0.0,0.0,0.15546875,0
202,1,38-42,0,4.0,high school diploma,3,1-2 years,8,5,0,5,0,4,0,0,1,0,0,0,0,0,0,0,0,1,75.0,0.0,0.0,0.0,0.0,0.993939394,0
203,0,48 or older,0,3.0,at least some college,1,less than 1 year,5,4,1,1,3,2,0,0,1,0,0,0,0,0,0,0,0,0,11.0,0.0,0.0,0.100000001,0.0,0.0,0
204,1,48 or older,0,5.0,high school diploma,1,1-2 years,6,6,1,1,4,5,0,1,1,0,0,0,0,0,0,3,0,0,20.2,0.0,0.0,0.200000003,0.0,1.0,0
205,1,28-32,0,9.0,less than hs diploma,0,1-2 years,7,6,3,2,0,4,1,0,1,1,1,0,0,0,0,0,5,0,8.454545455,0.090909094,0.0,0.0,0.0,0.569892473,1
206,1,48 or older,0,6.0,high school diploma,1,1-2 years,7,0,1,0,3,1,0,1,1,1,0,0,0,0,0,0,0,0,196.6666667,0.0,0.0,0.0,0.0,1.0,0
207,1,48 or older,0,8.0,less than hs diploma,0,greater than 2 to 3 years,10,6,3,5,2,5,1,0,1,1,1,0,0,0,0,0,0,1,31.4,0.0,0.0,0.0,0.0,0.0,1
209,1,33-37,0,5.0,less than hs diploma,1,more than 3 years,4,6,2,0,5,1,0,0,1,1,0,0,0,0,0,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0
210,1,33-37,0,7.0,less than hs diploma,3,1-2 years,5,0,0,1,3,1,0,0,0,1,0,0,1,0,0,0,10,0,21.41666667,0.166666672,0.0,0.0,0.0,1.0,0
211,1,38-42,0,3.0,high school diploma,3,less than 1 year,3,1,0,0,3,1,0,0,1,0,0,0,1,0,0,0,10,0,35.86363636,0.0,0.045454547,0.0,0.0,0.998732573,0
212,1,43-47,0,2.0,less than hs diploma,1,less than 1 year,10,3,0,5,0,5,0,0,1,1,0,0,0,0,0,4,6,0,84.75,0.0,0.0,0.0,0.0,0.0,0
213,1,48 or older,0,6.0,high school diploma,0,less than 1 year,10,6,0,5,4,5,0,0,0,0,0,0,0,0,0,0,0,0,21.72,0.039999999,0.0,0.0,0.0,0.0,0
214,1,43-47,0,7.0,at least some college,2,more than 3 years,6,3,3,3,0,1,1,0,1,0,1,0,0,0,0,0,3,0,182.4285714,0.0,0.0,0.0,0.0,1.0,0
215,1,43-47,0,7.0,at least some college,1,greater than 2 to 3 years,10,3,1,4,2,5,0,0,1,1,0,0,0,0,0,0,6,0,61.8,0.0,0.0,0.0,0.0,0.996763754,0
216,1,38-42,0,4.0,at least some college,1,1-2 years,10,6,2,5,0,3,0,0,1,0,0,0,0,0,0,0,0,1,76.0,0.0,0.0,0.0,0.0,0.0,0
217,1,48 or older,0,4.0,less than hs diploma,3,1-2 years,10,2,3,5,3,5,0,0,1,1,0,0,1,1,1,4,10,0,96.2,0.200000003,0.0,0.0,0.0,0.997920998,1
218,0,48 or older,0,3.0,high school diploma,0,less than 1 year,10,5,1,5,1,5,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1
219,1,33-37,1,6.0,high school diploma,3,more than 3 years,8,5,3,2,5,3,1,0,1,1,1,0,0,0,0,0,6,1,71.88888889,0.111111112,0.0,0.0,0.0,0.564142195,1
220,1,43-47,0,2.0,at least some college,0,less than 1 year,5,5,0,4,2,2,0,0,1,0,1,0,0,0,0,0,0,0,11.75,0.0,0.0,0.0,0.0,0.0,1
221,1,48 or older,0,5.0,less than hs diploma,2,greater than 2 to 3 years,10,6,1,5,5,5,0,1,1,0,0,1,0,0,0,4,2,0,43.27272727,0.0,0.181818187,0.0,0.0,0.0,0
222,1,48 or older,0,4.0,high school diploma,0,1-2 years,5,4,0,4,1,3,0,0,1,0,0,0,1,0,1,4,0,2,173.8,0.0,0.0,0.0,0.0,0.86306099,0
223,0,43-47,0,5.0,high school diploma,0,1-2 years,10,6,3,1,4,5,1,0,1,1,0,0,0,0,0,0,2,3,0.0,0.0,0.0,0.0,0.0,0.705069124,1
224,1,28-32,0,5.0,high school diploma,1,less than 1 year,10,6,0,5,1,5,0,0,1,1,0,0,0,0,0,0,6,0,37.1,0.0,0.0,0.0,0.0,0.0,1
225,1,33-37,0,6.0,less than hs diploma,1,1-2 years,9,6,3,1,2,5,1,1,1,0,0,0,0,0,0,4,10,2,24.64102564,0.025641026,0.0,0.051282052,0.025641026,0.0,1
226,1,48 or older,0,7.0,at least some college,0,greater than 2 to 3 years,10,4,2,5,3,5,0,0,1,0,0,0,0,0,0,0,6,0,71.75,0.0,0.0,0.0,0.0,1.0,0
227,1,28-32,0,7.0,high school diploma,0,more than 3 years,9,6,1,4,2,5,1,0,1,0,0,0,0,0,0,0,0,0,651.0,0.0,0.0,0.0,0.0,0.0,1
228,1,38-42,0,8.0,high school diploma,0,1-2 years,10,6,0,5,1,5,0,0,1,1,1,0,0,0,0,0,10,0,12.34375,0.0,0.0,0.0,0.0,0.453164557,0
229,1,33-37,0,6.0,less than hs diploma,3,1-2 years,3,4,0,3,1,1,0,0,1,1,0,0,0,0,0,0,5,0,81.8,0.0,0.0,0.0,0.0,1.0,1
230,0,38-42,0,5.0,at least some college,3,less than 1 year,10,6,0,5,3,5,0,0,1,0,0,0,1,1,1,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,1
231,1,48 or older,0,4.0,less than hs diploma,2,more than 3 years,10,5,1,5,4,2,0,0,0,0,0,0,1,0,1,3,0,0,197.0,0.0,0.0,0.0,0.0,0.0,0
232,1,33-37,0,9.0,less than hs diploma,0,more than 3 years,5,1,2,0,3,2,0,1,0,0,0,0,0,0,0,0,10,0,40.82926829,0.048780486,0.048780486,0.0,0.0,0.654719235,0
233,1,38-42,0,8.0,at least some college,3,1-2 years,5,6,0,2,5,4,0,0,1,0,0,0,0,1,0,0,6,1,24.8,0.06666667,0.0,0.06666667,0.06666667,0.435483871,1
234,1,38-42,0,10.0,high school diploma,0,1-2 years,10,6,3,5,0,5,0,1,1,1,0,0,1,1,0,2,0,3,20.875,0.0,0.125,0.0,0.0,0.652694611,1
235,1,43-47,0,10.0,high school diploma,0,more than 3 years,10,5,1,5,1,5,0,0,1,1,0,0,0,0,0,0,0,0,41.7,0.0,0.0,0.0,0.0,1.0,0
236,1,38-42,0,9.0,less than hs diploma,0,1-2 years,10,6,1,5,5,5,0,1,0,0,0,0,0,1,1,2,0,3,14.1,0.0,0.0,0.0,0.0,0.368794326,1
238,1,38-42,0,8.0,high school diploma,1,more than 3 years,10,6,3,3,1,5,1,0,1,1,1,0,0,0,0,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,1
239,1,28-32,1,8.0,high school diploma,3,greater than 2 to 3 years,8,6,3,2,5,5,1,1,1,1,0,0,1,0,0,3,10,0,17.52173913,0.173913047,0.0,0.0,0.0,0.431761787,1
240,1,33-37,0,9.0,less than hs diploma,1,greater than 2 to 3 years,10,6,2,5,5,3,0,0,1,1,1,0,0,0,0,2,5,1,59.85714286,0.0,0.0,0.0,0.0,0.894988067,1
241,1,28-32,0,9.0,high school diploma,0,1-2 years,6,2,0,1,4,1,0,1,1,1,0,0,0,0,0,0,8,0,159.5,0.0,0.0,0.0,0.0,0.068965517,1
242,1,43-47,0,4.0,high school diploma,3,more than 3 years,7,6,3,0,2,5,0,1,1,1,1,0,0,0,0,0,6,3,388.0,0.0,0.0,0.0,0.0,0.295103093,1
243,1,43-47,0,7.0,high school diploma,0,1-2 years,10,6,0,5,2,5,0,1,1,0,0,0,1,1,0,4,10,0,12.0,0.022222223,0.0,0.022222223,0.0,0.998148148,1
244,1,33-37,1,1.0,less than hs diploma,0,1-2 years,10,6,3,3,3,5,1,1,0,0,1,0,0,0,0,0,0,0,15.75,0.0,0.0,0.0,0.0,0.0,1
245,1,28-32,0,7.0,at least some college,3,greater than 2 to 3 years,10,2,0,5,0,2,0,0,1,1,0,0,0,0,0,0,0,0,104.0,0.0,0.0,0.0,0.0,1.0,1
246,1,43-47,0,1.0,high school diploma,1,less than 1 year,10,6,2,5,3,4,1,0,1,0,1,0,0,0,0,0,2,1,36.5,0.100000001,0.0,0.0,0.0,1.0,1
247,1,48 or older,0,5.0,less than hs diploma,2,more than 3 years,5,5,0,5,0,4,0,0,0,0,0,0,0,0,0,0,10,2,46.6,0.0,0.0,0.050000001,0.0,0.971030043,0
248,1,43-47,0,7.0,at least some college,1,greater than 2 to 3 years,10,6,0,5,0,5,0,0,1,0,0,0,0,0,0,1,0,0,250.0,0.0,0.0,0.0,0.0,0.0,0
249,0,43-47,0,4.0,at least some college,3,less than 1 year,6,6,1,1,3,5,0,0,1,0,0,0,0,0,0,0,3,1,29.25,0.0,0.0,0.0,0.0,0.581196581,1
250,1,38-42,1,6.0,high school diploma,1,greater than 2 to 3 years,10,6,3,5,1,5,1,1,1,0,1,0,1,0,0,0,0,2,62.75,0.0,0.0,0.0,0.0,0.912350598,1
251,1,28-32,1,10.0,high school diploma,2,more than 3 years,3,3,1,2,0,2,0,0,0,1,1,1,0,0,0,4,3,1,24.11111111,0.222222224,0.0,0.0,0.0,0.771889401,1
252,1,38-42,0,5.0,less than hs diploma,2,1-2 years,6,6,2,5,0,4,1,0,1,0,1,1,1,0,0,4,10,0,64.625,0.0,0.0,0.0,0.0,0.0,1
253,1,48 or older,0,5.0,less than hs diploma,0,1-2 years,10,6,2,5,1,5,0,0,1,1,0,0,0,0,0,4,0,0,76.4,0.0,0.0,0.0,0.0,0.172774869,1
254,1,33-37,0,4.0,high school diploma,1,1-2 years,6,6,0,5,0,5,0,0,0,1,1,0,0,0,0,0,10,0,107.3333333,0.0,0.0,0.0,0.0,0.900621118,0
255,1,33-37,0,7.0,high school diploma,3,more than 3 years,9,5,2,1,5,1,0,1,1,0,0,0,0,1,1,4,6,0,38.35483871,0.0,0.0,0.064516127,0.0,0.315391085,0
256,1,43-47,0,5.0,at least some college,1,1-2 years,10,6,0,4,5,3,0,1,1,0,0,0,0,0,0,1,6,1,94.45454545,0.0,0.0,0.0,0.0,0.958614052,1
257,1,33-37,0,5.0,high school diploma,3,1-2 years,10,2,0,5,2,5,0,1,1,0,0,0,0,0,0,0,6,0,102.0,0.0,0.0,0.0,0.0,0.0,0
258,1,28-32,0,6.0,high school diploma,0,less than 1 year,6,6,2,2,4,1,1,0,1,0,0,0,0,0,0,0,6,0,215.5,0.0,0.0,0.0,0.0,1.0,1
259,0,28-32,0,7.0,high school diploma,0,1-2 years,7,2,0,2,2,3,0,1,1,1,0,0,0,0,0,0,1,1,80.8,0.200000003,0.0,0.0,0.0,0.254950495,1
260,0,43-47,0,5.0,high school diploma,0,more than 3 years,10,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,3,163.6666667,0.0,0.0,0.0,0.0,1.0,1
261,0,28-32,0,9.0,high school diploma,0,1-2 years,7,5,2,0,3,4,0,0,1,1,0,0,0,0,0,0,0,1,47.33333333,0.0,0.0,0.0,0.0,1.0,1
262,1,33-37,0,10.0,high school diploma,3,1-2 years,10,6,3,5,0,5,0,0,1,1,1,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.479569892,1
263,1,48 or older,0,6.0,at least some college,0,greater than 2 to 3 years,10,6,0,5,1,5,0,0,0,0,0,0,0,0,0,0,2,3,132.2,0.0,0.0,0.0,0.100000001,0.0,1
264,1,48 or older,0,3.0,less than hs diploma,0,more than 3 years,10,6,3,5,1,4,0,0,1,1,1,0,0,0,0,0,9,0,42.5483871,0.0,0.0,0.0,0.0,0.978013647,0
265,1,43-47,0,6.0,less than hs diploma,3,more than 3 years,5,6,1,2,2,2,0,0,1,0,1,0,0,0,0,0,0,0,98.0,0.0,0.0,0.0,0.0,0.0,1
266,1,48 or older,1,2.0,high school diploma,2,less than 1 year,10,5,0,5,2,5,0,0,1,0,0,0,0,0,0,4,0,0,65.71428571,0.0,0.142857149,0.0,0.0,0.0,1
267,1,33-37,0,9.0,less than hs diploma,0,more than 3 years,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4,10,0,21.35294118,0.235294119,0.117647059,0.0,0.0,0.0,1
269,1,28-32,0,5.0,less than hs diploma,0,less than 1 year,7,2,0,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1
270,1,38-42,0,3.0,less than hs diploma,0,less than 1 year,10,6,0,4,4,5,0,1,1,1,0,0,0,0,0,1,6,0,28.86666667,0.0,0.0,0.0,0.0,0.0,1
271,1,33-37,0,9.0,less than hs diploma,3,1-2 years,10,6,0,5,2,5,0,0,1,0,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
272,1,28-32,1,9.0,high school diploma,2,greater than 2 to 3 years,7,6,0,1,5,5,0,1,1,0,0,0,1,0,1,0,6,2,189.5,0.300000012,0.0,0.0,0.0,0.014775726,1
273,1,28-32,0,7.0,high school diploma,2,1-2 years,6,6,1,2,5,3,0,0,1,1,0,0,1,1,0,0,3,0,65.5,0.0,0.0,0.0,0.0,0.347328244,1
274,1,43-47,0,3.0,less than hs diploma,0,less than 1 year,4,6,0,1,3,3,0,0,1,0,0,0,0,0,0,0,6,0,21.0,0.0,0.0,0.0,0.0,0.166666667,0
275,1,28-32,0,6.0,high school diploma,1,greater than 2 to 3 years,4,3,1,0,0,2,0,0,1,0,1,1,1,0,1,0,4,3,12.03636364,0.0,0.0,0.0,0.0,0.66918429,1
276,1,28-32,0,9.0,less than hs diploma,1,greater than 2 to 3 years,8,2,1,2,1,5,1,0,0,1,1,1,1,1,0,4,3,2,17.31578947,0.157894731,0.157894731,0.0,0.0,0.996960486,1
277,1,38-42,1,10.0,high school diploma,0,more than 3 years,10,1,0,5,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1
278,1,28-32,1,6.0,high school diploma,3,1-2 years,10,6,2,5,1,5,0,0,1,0,1,0,1,0,0,1,6,0,247.0,1.0,0.0,0.0,0.0,0.0,1
279,1,48 or older,0,3.0,high school diploma,0,1-2 years,10,6,0,5,2,4,0,0,0,1,0,0,1,0,1,1,0,1,294.2,0.0,0.200000003,0.0,0.0,0.915023793,0
280,1,43-47,0,4.0,at least some college,3,1-2 years,10,6,1,4,1,5,0,0,1,1,0,0,0,0,0,4,2,1,139.5,0.0,0.0,0.0,0.0,0.0,0
281,1,48 or older,0,8.0,high school diploma,2,less than 1 year,9,4,2,2,3,3,0,0,0,0,0,0,0,0,0,0,1,0,86.0,0.0,0.0,0.0,0.0,1.0,1
282,1,48 or older,0,7.0,high school diploma,2,more than 3 years,10,6,1,5,2,5,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1
283,0,28-32,0,9.0,less than hs diploma,0,1-2 years,5,3,1,0,2,5,0,0,1,1,0,0,0,0,1,0,6,3,66.28,0.0,0.0,0.0,0.0,0.927579964,1
284,1,33-37,1,9.0,less than hs diploma,1,1-2 years,10,5,0,3,2,5,1,1,1,1,1,0,0,0,0,0,2,3,130.6666667,0.0,0.0,0.0,0.0,0.451530612,1
285,1,33-37,0,9.0,less than hs diploma,1,less than 1 year,10,6,1,3,5,5,1,1,1,0,0,0,0,0,0,0,2,0,37.83333333,0.166666672,0.0,0.0,0.0,0.603524229,1
286,1,48 or older,0,3.0,at least some college,3,more than 3 years,3,6,2,0,0,4,1,0,0,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
288,1,33-37,0,8.0,high school diploma,1,1-2 years,10,6,1,1,5,5,0,0,1,1,0,0,0,0,0,2,9,2,75.0,0.0,0.0,0.0,0.0,0.0,0
289,1,28-32,1,8.0,high school diploma,1,1-2 years,6,3,1,1,0,4,0,1,1,1,0,0,0,1,1,2,0,1,37.0,0.0,0.0,0.0,0.0,0.0,1
290,1,48 or older,0,2.0,high school diploma,0,less than 1 year,10,6,3,5,5,5,0,0,0,0,1,0,0,0,0,4,0,2,24.46666667,0.0,0.0,0.0,0.0,0.0,1
291,1,28-32,0,6.0,less than hs diploma,2,less than 1 year,6,4,0,1,3,4,0,0,1,1,1,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.92953668,1
292,1,38-42,0,9.0,less than hs diploma,1,1-2 years,10,6,1,5,1,5,0,0,1,1,0,0,0,0,0,0,0,1,25.13333333,0.0,0.0,0.0,0.0,1.0,1
293,1,33-37,1,1.0,less than hs diploma,3,greater than 2 to 3 years,5,5,1,5,0,1,0,0,1,1,0,0,1,0,0,0,6,1,199.1666667,0.0,0.0,0.0,0.0,0.035983264,1
294,1,33-37,1,8.0,less than hs diploma,1,less than 1 year,10,6,3,2,3,5,1,1,1,0,0,0,0,0,0,2,0,1,21.1,0.100000001,0.100000001,0.0,0.0,0.0,1
295,1,28-32,0,7.0,at least some college,2,less than 1 year,7,3,0,1,5,2,0,1,1,0,0,0,0,0,0,0,0,0,71.2,0.0,0.0,0.0,0.0,0.735955056,0
296,1,33-37,1,9.0,high school diploma,0,less than 1 year,10,5,1,5,3,5,0,0,1,1,0,0,1,0,1,0,0,3,25.66666667,0.0,0.0,0.0,0.0,0.545454545,1
297,1,48 or older,0,10.0,high school diploma,2,1-2 years,10,5,0,5,0,5,0,1,1,0,0,0,0,0,1,0,2,2,354.6666667,0.0,0.0,0.0,0.0,0.056390977,1
